userId,fieldId,fieldName,fieldVaule
93152f17f5e72d7656a112fd6250256a0e83b08f0b4f349de19c9bfdadb0be5e,8,age,
93152f17f5e72d7656a112fd6250256a0e83b08f0b4f349de19c9bfdadb0be5e,9,education,
93152f17f5e72d7656a112fd6250256a0e83b08f0b4f349de19c9bfdadb0be5e,10,bfi2,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,1,STORAGE,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,2,LOCATION,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,3,CALL_LOG,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,4,APP_USAGE,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,5,NOTIFICATION,0
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,6,general,1
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,7,gender,1
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,8,age,32
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,9,education,6
9b4c3e43bedd03f4c5b66418b72a905175e94293ecce32844d770b733e6c642b,10,bfi2,1
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,1,STORAGE,0
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,2,LOCATION,0
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,3,CALL_LOG,0
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,4,APP_USAGE,0
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,5,NOTIFICATION,0
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,6,general,1
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,7,gender,1
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,8,age,18
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,9,education,5
b17bc18e539ee5c231b8284e2a183eb57843be621a1769b171f0bea3ef4dd9a2,10,bfi2,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,1,STORAGE,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,2,LOCATION,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,3,CALL_LOG,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,4,APP_USAGE,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,5,NOTIFICATION,0
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,6,general,1
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,7,gender,1
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,8,age,22
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,9,education,5
fc2f855776830d75b048cb3243f8f040e01170637af0cf26b08096b240a69c7b,10,bfi2,1
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,1,STORAGE,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,2,LOCATION,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,3,CALL_LOG,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,4,APP_USAGE,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,5,NOTIFICATION,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,6,general,0
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,7,gender,
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,8,age,
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,9,education,
044b854077b4f27e083c9079349dd83fc2a03ff7d9bf38035c25fa7640bf11ce,10,bfi2,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,1,STORAGE,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,2,LOCATION,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,3,CALL_LOG,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,4,APP_USAGE,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,5,NOTIFICATION,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,6,general,0
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,7,gender,
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,8,age,
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,9,education,
645bfc30104e3a5054ab9e5203119958c30cac3df798b65c57c7c093a4631ff0,10,bfi2,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,1,STORAGE,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,2,LOCATION,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,3,CALL_LOG,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,4,APP_USAGE,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,5,NOTIFICATION,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,6,general,0
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,7,gender,
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,8,age,
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,9,education,
0083dbc5a8e68cd2e7b004f88dfd16f055651ef204a631dcf8e7f845bb601c21,10,bfi2,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,1,STORAGE,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,2,LOCATION,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,3,CALL_LOG,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,4,APP_USAGE,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,5,NOTIFICATION,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,6,general,0
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,7,gender,
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,8,age,
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,9,education,
ded6c1387e69681d479923a87e791d313be87f048907fdfea9d6346a10fcc08a,10,bfi2,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,1,STORAGE,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,2,LOCATION,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,3,CALL_LOG,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,4,APP_USAGE,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,5,NOTIFICATION,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,6,general,0
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,7,gender,
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,8,age,
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,9,education,
2b399b7e40171979af174f8a474586606934c22714d0954b9de015de32ee3379,10,bfi2,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,1,STORAGE,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,2,LOCATION,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,3,CALL_LOG,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,4,APP_USAGE,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,5,NOTIFICATION,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,6,general,0
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,7,gender,
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,8,age,
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,9,education,
9d9b93ae2adcd2dc73633e7d4c27d576ed0ae9f428912bad59aa6cab5ebf840c,10,bfi2,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,1,STORAGE,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,2,LOCATION,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,3,CALL_LOG,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,4,APP_USAGE,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,5,NOTIFICATION,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,6,general,0
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,7,gender,
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,8,age,
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,9,education,
2abf24a8486547f2d5374746ede73fc4d3cc1216622e8ff771548d3208c61ba6,10,bfi2,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,1,STORAGE,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,2,LOCATION,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,3,CALL_LOG,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,4,APP_USAGE,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,5,NOTIFICATION,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,6,general,0
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,7,gender,
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,8,age,
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,9,education,
414e0c0e6a003b657e11ded3be022ea2fb0f813266b896c8b668721811609897,10,bfi2,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,1,STORAGE,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,2,LOCATION,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,3,CALL_LOG,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,4,APP_USAGE,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,5,NOTIFICATION,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,6,general,0
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,7,gender,
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,8,age,
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,9,education,
5edba99d20944c18a176151ea747a368a1d6a8d131dbd043d7b04aa263d9bcd9,10,bfi2,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,1,STORAGE,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,2,LOCATION,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,3,CALL_LOG,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,4,APP_USAGE,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,5,NOTIFICATION,0
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,6,general,1
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,7,gender,1
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,8,age,35
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,9,education,5
f486eb29179f81aa74d178f3baf0d6b06b48390bb13ec1c68fb48ef91c9fdad0,10,bfi2,1
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,1,STORAGE,0
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,2,LOCATION,0
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,3,CALL_LOG,0
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,4,APP_USAGE,0
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,5,NOTIFICATION,0
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,6,general,1
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,7,gender,1
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,8,age,24
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,9,education,6
51c65aebdf74680f5c11666e07e9182660f927aaf1dec5342d263dacf7a84ce9,10,bfi2,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,1,STORAGE,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,2,LOCATION,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,3,CALL_LOG,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,4,APP_USAGE,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,5,NOTIFICATION,1
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,6,general,0
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,7,gender,
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,8,age,
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,9,education,
8edaf67087353f4ffac93656f835814cf57a91226b645cf6cb0275524951577a,10,bfi2,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,1,STORAGE,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,2,LOCATION,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,3,CALL_LOG,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,4,APP_USAGE,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,5,NOTIFICATION,0
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,6,general,1
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,7,gender,1
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,8,age,55
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,9,education,4
08bb75ed0ef7074ef8d946261ea901f38e2aefff8160e640f667e06f6d373b93,10,bfi2,1
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,1,STORAGE,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,2,LOCATION,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,3,CALL_LOG,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,4,APP_USAGE,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,5,NOTIFICATION,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,6,general,0
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,7,gender,
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,8,age,
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,9,education,
0063555ce9fcf6cbd7568370579cd412fb954dec8b1fff5c63a9d9f5b782009f,10,bfi2,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,1,STORAGE,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,2,LOCATION,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,3,CALL_LOG,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,4,APP_USAGE,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,5,NOTIFICATION,0
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,6,general,1
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,7,gender,1
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,8,age,26
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,9,education,2
6e94c7f3088280674072b216633011c4828037c5bf1a0797112a726e2ca8f660,10,bfi2,0
8c57649f9b4af675168a10cb9e228d42707360cd96245008e7726f2bd1761559,1,STORAGE,0
8c57649f9b4af675168a10cb9e228d42707360cd96245008e7726f2bd1761559,2,LOCATION,0
8c57649f9b4af675168a10cb9e228d42707360cd96245008e7726f2bd1761559,3,CALL_LOG,0
8c57649f9b4af675168a10cb9e228d42707360cd96245008e7726f2bd1761559,4,APP_USAGE,0
8c57649f9b4af675168a10cb9e228d42707360cd96245008e7726f2bd1761559,5,NOTIFICATION,0
