userId,fieldId,fieldName,fieldVaule
1431e061939e9becf50b6c5aec2a22034d649c474d909a0f90e2e758a455e164,7,gender,
1431e061939e9becf50b6c5aec2a22034d649c474d909a0f90e2e758a455e164,8,age,
1431e061939e9becf50b6c5aec2a22034d649c474d909a0f90e2e758a455e164,9,education,
1431e061939e9becf50b6c5aec2a22034d649c474d909a0f90e2e758a455e164,10,bfi2,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,1,STORAGE,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,2,LOCATION,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,3,CALL_LOG,1
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,4,APP_USAGE,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,5,NOTIFICATION,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,6,general,0
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,7,gender,
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,8,age,
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,9,education,
7fe37b2dc3f88ca93f4f3e01eba88cee9206df2446354dae493ae5e02777ac20,10,bfi2,0
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,1,STORAGE,1
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,2,LOCATION,0
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,3,CALL_LOG,1
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,4,APP_USAGE,1
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,5,NOTIFICATION,1
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,6,general,0
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,7,gender,
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,8,age,
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,9,education,
a6d162ea4fcf510570933f8c522ba2b5e571e526eab1facebf73a3dc40101214,10,bfi2,0
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,1,STORAGE,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,2,LOCATION,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,3,CALL_LOG,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,4,APP_USAGE,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,5,NOTIFICATION,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,6,general,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,7,gender,1
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,8,age,30
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,9,education,5
649f610c957ff3c8c3a83556125df7f454a2c4dad69e55b1e53c11089b891132,10,bfi2,1
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,1,STORAGE,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,2,LOCATION,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,3,CALL_LOG,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,4,APP_USAGE,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,5,NOTIFICATION,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,6,general,0
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,7,gender,
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,8,age,
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,9,education,
90c652fb44772097e91b48eb67f3ccd8c45e45b247323152dc5ea6aa7d3a4dbd,10,bfi2,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,1,STORAGE,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,2,LOCATION,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,3,CALL_LOG,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,4,APP_USAGE,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,5,NOTIFICATION,0
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,6,general,1
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,7,gender,1
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,8,age,28
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,9,education,3
e42e9ed3694a42d0e0f8f4f2d8f790f8e86af4d2cb2515d13e9f7675f25e92a6,10,bfi2,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,1,STORAGE,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,2,LOCATION,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,3,CALL_LOG,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,4,APP_USAGE,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,5,NOTIFICATION,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,6,general,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,7,gender,1
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,8,age,14
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,9,education,0
b720d443fd8f9681e4fe832c593818a2e1e7fb2d9b16f2ec7effc9eb65469456,10,bfi2,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,1,STORAGE,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,2,LOCATION,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,3,CALL_LOG,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,4,APP_USAGE,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,5,NOTIFICATION,1
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,6,general,0
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,7,gender,
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,8,age,
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,9,education,
ab5db490933e065d26a6281e4165bf0c357b0675d7e45e75c807a6f649c45c86,10,bfi2,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,1,STORAGE,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,2,LOCATION,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,3,CALL_LOG,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,4,APP_USAGE,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,5,NOTIFICATION,0
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,6,general,1
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,7,gender,1
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,8,age,35
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,9,education,5
6265c1152f210418740f422f946e93fd79680a08fbde4c3e4a0471c6d5848452,10,bfi2,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,1,STORAGE,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,2,LOCATION,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,3,CALL_LOG,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,4,APP_USAGE,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,5,NOTIFICATION,1
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,6,general,0
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,7,gender,
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,8,age,
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,9,education,
3848fc4fa9d9041dea8c19d1f03f3f79267d0dd665eed7716bc3f479483ef0c8,10,bfi2,0
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,1,STORAGE,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,2,LOCATION,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,3,CALL_LOG,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,4,APP_USAGE,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,5,NOTIFICATION,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,6,general,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,7,gender,1
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,8,age,33
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,9,education,5
ea6ee8db2a24ab07c88ec5b471c3b8e6c244b5616b9641d697e67d6842ded1f1,10,bfi2,1
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,1,STORAGE,0
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,2,LOCATION,0
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,3,CALL_LOG,0
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,4,APP_USAGE,0
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,5,NOTIFICATION,0
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,6,general,1
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,7,gender,1
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,8,age,19
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,9,education,5
389db1e1a0218923bfb89b151f94b68527704f5ad6237cdc15f112c0d6a625fd,10,bfi2,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,1,STORAGE,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,2,LOCATION,0
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,3,CALL_LOG,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,4,APP_USAGE,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,5,NOTIFICATION,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,6,general,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,7,gender,1
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,8,age,34
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,9,education,6
5e5562aaaf2463500a376d8f3f946d1a632f243b06686e972e117ff196846f22,10,bfi2,1
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,1,STORAGE,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,2,LOCATION,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,3,CALL_LOG,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,4,APP_USAGE,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,5,NOTIFICATION,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,6,general,0
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,7,gender,
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,8,age,
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,9,education,
43ed948e2425a1b509ec0bb54f6df3daf1a4e283f7e881f7926cd6a07f656bd4,10,bfi2,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,1,STORAGE,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,2,LOCATION,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,3,CALL_LOG,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,4,APP_USAGE,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,5,NOTIFICATION,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,6,general,0
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,7,gender,
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,8,age,
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,9,education,
44c867bd08dbe229686d711ffcbdc426d3c7261d109324836a461fb42f587de5,10,bfi2,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,1,STORAGE,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,2,LOCATION,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,3,CALL_LOG,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,4,APP_USAGE,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,5,NOTIFICATION,0
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,6,general,1
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,7,gender,1
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,8,age,50
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,9,education,3
6067bdfb3481f4c58e974033825d3ac158c9c96bcef1dc6d03432d497a9eaed3,10,bfi2,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,1,STORAGE,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,2,LOCATION,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,3,CALL_LOG,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,4,APP_USAGE,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,5,NOTIFICATION,0
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,6,general,1
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,7,gender,1
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,8,age,22
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,9,education,1
5b47234d14809bbc90970869cd41799633fcd9008915478ea653e2552178d3ea,10,bfi2,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,1,STORAGE,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,2,LOCATION,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,3,CALL_LOG,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,4,APP_USAGE,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,5,NOTIFICATION,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,6,general,0
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,7,gender,
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,8,age,
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,9,education,
fb9ff90a04cd52e05447a8a2da67e2a1d11b264b23ac1a0cd97ccbe74b8cc518,10,bfi2,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,1,STORAGE,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,2,LOCATION,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,3,CALL_LOG,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,4,APP_USAGE,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,5,NOTIFICATION,0
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,6,general,1
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,7,gender,1
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,8,age,52
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,9,education,4
ca565687bcc20f68ac3047483fd481843c1ffba7a1069630e976fab073b6ae9f,10,bfi2,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,1,STORAGE,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,2,LOCATION,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,3,CALL_LOG,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,4,APP_USAGE,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,5,NOTIFICATION,1
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,6,general,0
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,7,gender,
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,8,age,
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,9,education,
d359d591a73641018d9ae0f2df3e9319d49987dc11e6d028c7a92c685ca204bb,10,bfi2,0
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,1,STORAGE,0
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,2,LOCATION,1
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,3,CALL_LOG,0
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,4,APP_USAGE,1
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,5,NOTIFICATION,0
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,6,general,1
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,7,gender,1
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,8,age,56
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,9,education,3
f6072930e6ac618e974312da3b0859e958f4f6d47f859ea42b9d87ff22204956,10,bfi2,1
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,1,STORAGE,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,2,LOCATION,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,3,CALL_LOG,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,4,APP_USAGE,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,5,NOTIFICATION,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,6,general,0
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,7,gender,
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,8,age,
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,9,education,
dcfae03e16e7aabd5f230434c9527a06e157c9febd1d4a22d38fbb894241a1f3,10,bfi2,0
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,1,STORAGE,1
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,2,LOCATION,1
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,3,CALL_LOG,1
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,4,APP_USAGE,1
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,5,NOTIFICATION,1
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,6,general,0
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,7,gender,
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,8,age,
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,9,education,
7c2ca9efa67131e986cb5cb35eef76aed7d0d91a3229933639e17a44fe56c50f,10,bfi2,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,1,STORAGE,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,2,LOCATION,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,3,CALL_LOG,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,4,APP_USAGE,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,5,NOTIFICATION,0
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,6,general,1
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,7,gender,1
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,8,age,34
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,9,education,6
7f8c4746ae3a8cc9f926df3d67f51eca2f28d100d61879718a620745bc5fb84b,10,bfi2,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,1,STORAGE,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,2,LOCATION,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,3,CALL_LOG,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,4,APP_USAGE,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,5,NOTIFICATION,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,6,general,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,7,gender,1
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,8,age,35
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,9,education,2
58e1a3d34e4b7b3bb6b45ede2196a8d1ec20ae76bbb7cc6cf853ce4bc72b55fb,10,bfi2,1
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,1,STORAGE,0
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,2,LOCATION,0
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,3,CALL_LOG,0
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,4,APP_USAGE,1
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,5,NOTIFICATION,1
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,6,general,1
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,7,gender,1
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,8,age,28
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,9,education,5
c549e7a9d3b6a64b255bbef0bb40a01757a4b90b2b8a81dfdf493b1391cb2ab5,10,bfi2,1
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,1,STORAGE,0
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,2,LOCATION,0
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,3,CALL_LOG,0
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,4,APP_USAGE,0
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,5,NOTIFICATION,0
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,6,general,1
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,7,gender,1
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,8,age,20
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,9,education,5
7688669edb2804a449c26a98cbd8b530d9e6e9f9c9226e060b38b80b50f86e02,10,bfi2,0
9de54d23cbd92e63739badc82a8b2cf3b0722b8e85bcd121d0421b25c82538e1,1,STORAGE,1
9de54d23cbd92e63739badc82a8b2cf3b0722b8e85bcd121d0421b25c82538e1,2,LOCATION,1
